Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Segment,Country,City,State,Region,Category,Sub-Category,Sales,Quantity,Discount,Profit
CA-2019-632599,11/14/2017,11/15/2017,Same Day,ID-45728,Corporate,United States,New York,California,South,Technology,Accessories,201.99,4,0.3,-4.15
CA-2018-655286,5/29/2019,6/2/2019,Same Day,ID-24311,Home Office,United States,New York,Texas,West,Furniture,Chairs,62.61,1,0.2,-0.23
CA-2016-388840,4/8/2017,4/13/2017,Same Day,ID-61368,Corporate,United States,New York,Texas,Central,Office Supplies,Phones,179.32,4,0.2,22.2
CA-2018-869531,1/7/2016,1/8/2016,Second Class,ID-75960,Home Office,United States,Phoenix,Florida,Central,Technology,Phones,178.53,2,0.1,-4.03
CA-2019-248723,1/27/2016,2/2/2016,Same Day,ID-66088,Corporate,United States,New York,Texas,Central,Furniture,Phones,682.41,1,0.2,157.13
CA-2016-612027,5/21/2017,5/25/2017,Standard Class,ID-15921,Consumer,United States,Phoenix,New York,East,Technology,Tables,175.63,3,0,-10.54
CA-2018-574602,10/1/2018,10/7/2018,First Class,ID-81527,Corporate,United States,Houston,New York,Central,Office Supplies,Chairs,829.47,5,0.2,170.24
CA-2019-218238,7/6/2017,7/12/2017,Standard Class,ID-29385,Corporate,United States,Los Angeles,Texas,Central,Office Supplies,Chairs,251.92,7,0.2,-3.52
CA-2016-303258,2/12/2018,2/18/2018,Standard Class,ID-45903,Home Office,United States,Phoenix,Florida,East,Office Supplies,Binders,889.11,7,0.3,173.09
CA-2018-424348,1/25/2017,1/26/2017,First Class,ID-90264,Consumer,United States,Houston,Florida,Central,Office Supplies,Chairs,969.78,8,0.1,75.52
CA-2017-648600,8/16/2017,8/21/2017,Second Class,ID-49799,Corporate,United States,Chicago,California,Central,Furniture,Accessories,50.54,5,0,-3.98
CA-2018-105337,5/31/2018,6/3/2018,Standard Class,ID-16540,Corporate,United States,Los Angeles,New York,Central,Technology,Tables,163.49,2,0.2,-5.62
CA-2017-553038,4/13/2019,4/14/2019,First Class,ID-38686,Consumer,United States,Houston,New York,East,Technology,Accessories,428.34,2,0.2,91.86
CA-2018-281720,2/28/2019,3/4/2019,First Class,ID-85781,Consumer,United States,Los Angeles,New York,East,Office Supplies,Tables,207.53,5,0,3.93
CA-2019-672344,1/10/2017,1/14/2017,Same Day,ID-22588,Consumer,United States,Phoenix,Florida,Central,Technology,Binders,473.7,7,0.3,22.62
CA-2019-583691,2/26/2016,3/2/2016,Standard Class,ID-65170,Consumer,United States,Los Angeles,Illinois,Central,Furniture,Tables,517.08,3,0.2,-32.51
CA-2019-232053,4/5/2018,4/11/2018,Standard Class,ID-70661,Home Office,United States,Houston,California,West,Furniture,Binders,831.6,2,0.2,91.63
CA-2018-692910,9/13/2018,9/19/2018,First Class,ID-17977,Consumer,United States,Phoenix,Illinois,West,Technology,Phones,521.1,9,0.3,-16.57
CA-2017-415508,7/10/2019,7/13/2019,Standard Class,ID-73564,Home Office,United States,Los Angeles,California,West,Furniture,Phones,607.75,2,0,-0.68
CA-2016-596754,2/20/2016,2/27/2016,Same Day,ID-61211,Consumer,United States,New York,New York,South,Office Supplies,Phones,822.07,9,0.2,150.39
CA-2019-790130,6/17/2019,6/18/2019,Same Day,ID-29168,Home Office,United States,New York,Texas,East,Technology,Phones,179.07,9,0.1,14.58
CA-2018-403509,9/29/2019,9/30/2019,Same Day,ID-58147,Home Office,United States,Chicago,Florida,South,Technology,Chairs,469.32,7,0.1,-37.51
CA-2019-225961,3/1/2019,3/5/2019,Standard Class,ID-86092,Corporate,United States,New York,Illinois,South,Furniture,Binders,963.17,8,0.3,7.26
CA-2017-475125,10/22/2018,10/29/2018,Second Class,ID-55722,Home Office,United States,Phoenix,Florida,West,Furniture,Phones,358.35,10,0.2,24.02
CA-2017-391860,9/10/2019,9/13/2019,Same Day,ID-18940,Home Office,United States,Houston,Florida,South,Technology,Phones,580.28,9,0.2,-22.39
CA-2018-717456,4/4/2019,4/7/2019,Same Day,ID-18856,Consumer,United States,New York,Texas,East,Furniture,Chairs,504.44,8,0.2,82.31
CA-2017-210553,12/22/2016,12/28/2016,Same Day,ID-65057,Consumer,United States,New York,Illinois,Central,Furniture,Chairs,848.33,2,0.3,121.94
CA-2016-282522,10/19/2017,10/20/2017,Same Day,ID-59496,Consumer,United States,Phoenix,Illinois,East,Furniture,Binders,496.19,5,0.1,-8.72
CA-2017-555148,12/18/2018,12/25/2018,Second Class,ID-21274,Home Office,United States,New York,California,East,Furniture,Phones,894.36,6,0.3,79.71
CA-2016-457261,1/14/2017,1/20/2017,Same Day,ID-34921,Consumer,United States,Phoenix,Florida,Central,Office Supplies,Tables,900.76,3,0,68.05
CA-2019-174310,3/11/2019,3/12/2019,Second Class,ID-77796,Corporate,United States,New York,California,South,Furniture,Chairs,605.47,6,0,-6.29
CA-2018-968376,5/29/2017,6/2/2017,First Class,ID-18906,Consumer,United States,Chicago,California,East,Technology,Tables,505.05,7,0,59.79
CA-2016-711081,8/22/2018,8/25/2018,Standard Class,ID-14230,Corporate,United States,Houston,New York,East,Office Supplies,Chairs,147.9,9,0.2,31.91
CA-2016-347062,10/7/2018,10/8/2018,Standard Class,ID-55330,Consumer,United States,Houston,Illinois,West,Technology,Accessories,947.13,5,0,-55.29
CA-2019-632261,4/6/2017,4/12/2017,First Class,ID-66559,Corporate,United States,Chicago,Texas,West,Furniture,Chairs,775.88,4,0.3,93.84
CA-2016-679334,9/14/2018,9/15/2018,Same Day,ID-59444,Home Office,United States,Los Angeles,Florida,South,Technology,Phones,124.43,2,0.2,4.05
CA-2018-557729,4/28/2016,4/30/2016,Second Class,ID-22057,Home Office,United States,New York,Texas,South,Technology,Tables,572.37,1,0.1,115.93
CA-2016-159406,9/16/2016,9/20/2016,Second Class,ID-47040,Consumer,United States,Chicago,New York,East,Office Supplies,Phones,610.06,8,0,99.22
CA-2016-362352,1/18/2019,1/20/2019,Same Day,ID-56787,Consumer,United States,Houston,New York,Central,Technology,Binders,870.28,4,0.2,19.18
CA-2016-156620,12/10/2017,12/14/2017,Same Day,ID-46671,Consumer,United States,Los Angeles,Texas,East,Office Supplies,Tables,218.66,6,0.1,-16.86
CA-2017-832264,6/20/2018,6/26/2018,Same Day,ID-24973,Consumer,United States,Houston,California,Central,Office Supplies,Tables,390.33,2,0,4.54
CA-2019-619419,2/8/2016,2/15/2016,Same Day,ID-60418,Corporate,United States,New York,Texas,East,Office Supplies,Phones,663.33,9,0,108.89
CA-2016-667855,12/13/2017,12/14/2017,First Class,ID-44410,Home Office,United States,Los Angeles,California,Central,Technology,Tables,439.74,7,0,98.04
CA-2019-856334,10/20/2019,10/23/2019,Same Day,ID-65552,Home Office,United States,Phoenix,Illinois,Central,Furniture,Accessories,472.66,4,0.1,111.91
CA-2018-938429,10/29/2019,11/1/2019,Standard Class,ID-42759,Home Office,United States,Chicago,New York,South,Furniture,Tables,281.53,5,0.2,47.97
CA-2016-230344,9/20/2017,9/25/2017,First Class,ID-44670,Consumer,United States,Houston,Florida,West,Office Supplies,Chairs,471.78,6,0.3,51.22
CA-2017-528459,4/29/2016,5/4/2016,Standard Class,ID-46234,Home Office,United States,Phoenix,New York,West,Office Supplies,Phones,265.43,5,0.2,52.58
CA-2017-338466,7/14/2019,7/16/2019,Second Class,ID-90995,Home Office,United States,New York,Texas,West,Technology,Chairs,192.41,9,0.3,17.77
CA-2016-680290,4/11/2017,4/12/2017,First Class,ID-43743,Consumer,United States,Chicago,Illinois,West,Technology,Phones,356.23,2,0.3,-13.65
CA-2016-348490,2/21/2017,2/24/2017,First Class,ID-99262,Corporate,United States,New York,Florida,Central,Furniture,Chairs,333.28,6,0.2,77.33
CA-2018-593549,8/25/2017,8/30/2017,Standard Class,ID-31012,Corporate,United States,New York,New York,East,Technology,Chairs,115.17,4,0.2,9.61
CA-2018-325306,2/14/2018,2/21/2018,Standard Class,ID-96122,Home Office,United States,Los Angeles,Florida,West,Furniture,Phones,569.75,10,0.3,46.1
CA-2016-988767,12/16/2018,12/23/2018,Standard Class,ID-89574,Corporate,United States,Phoenix,Illinois,South,Office Supplies,Binders,203.07,10,0.2,42.96
CA-2018-354880,1/11/2018,1/13/2018,Same Day,ID-51263,Home Office,United States,New York,Texas,South,Technology,Accessories,368.26,6,0,97.9
CA-2019-734617,4/16/2017,4/20/2017,Same Day,ID-40115,Home Office,United States,Los Angeles,Illinois,East,Office Supplies,Tables,669.24,10,0.2,116.9
CA-2018-429089,8/29/2016,8/30/2016,Same Day,ID-65184,Home Office,United States,Los Angeles,Illinois,South,Technology,Phones,900.87,8,0,-29.99
CA-2019-376169,2/9/2019,2/15/2019,Same Day,ID-23237,Consumer,United States,New York,Florida,West,Technology,Phones,990.03,3,0.3,181.37
CA-2018-233644,4/3/2018,4/9/2018,Second Class,ID-48455,Consumer,United States,Chicago,New York,West,Technology,Chairs,83.02,6,0.3,15.36
CA-2019-876677,6/11/2018,6/14/2018,Same Day,ID-27643,Home Office,United States,Los Angeles,Illinois,West,Furniture,Chairs,597.62,6,0.3,21.65
CA-2019-285306,11/7/2018,11/13/2018,First Class,ID-22700,Consumer,United States,Chicago,Florida,Central,Furniture,Tables,522.5,9,0.3,5.16
CA-2019-434053,12/31/2016,1/2/2017,Standard Class,ID-37614,Corporate,United States,Phoenix,New York,Central,Furniture,Binders,291.94,2,0.2,2.23
CA-2019-334496,12/12/2016,12/15/2016,First Class,ID-89451,Consumer,United States,Los Angeles,New York,East,Furniture,Phones,556.64,9,0.1,-44.62
CA-2016-666052,1/6/2019,1/13/2019,Second Class,ID-10873,Corporate,United States,New York,New York,East,Office Supplies,Tables,432.24,8,0.1,90.41
CA-2018-214939,12/17/2019,12/24/2019,Standard Class,ID-68249,Corporate,United States,Houston,New York,West,Furniture,Binders,734.32,2,0.2,130.1
CA-2017-862693,6/1/2016,6/4/2016,Second Class,ID-76461,Corporate,United States,Chicago,Florida,West,Technology,Binders,893.35,1,0.3,-37.41
CA-2018-299647,2/17/2019,2/23/2019,Standard Class,ID-93164,Home Office,United States,New York,Texas,East,Technology,Accessories,873.39,4,0.1,4.81
CA-2017-608042,1/18/2017,1/24/2017,Same Day,ID-47040,Consumer,United States,Los Angeles,California,East,Furniture,Accessories,76.59,9,0.1,12.68
CA-2016-538471,11/9/2019,11/12/2019,Same Day,ID-92709,Home Office,United States,Los Angeles,New York,South,Technology,Phones,879.11,4,0.2,117.58
CA-2019-935448,7/14/2019,7/18/2019,First Class,ID-81226,Corporate,United States,Chicago,California,East,Furniture,Binders,425.4,8,0.2,-0.35
CA-2019-221445,12/26/2016,12/30/2016,First Class,ID-96587,Consumer,United States,Chicago,Florida,East,Office Supplies,Accessories,605.05,4,0,9.91
CA-2017-992325,4/17/2018,4/18/2018,First Class,ID-44289,Home Office,United States,Chicago,Florida,South,Office Supplies,Accessories,404.69,1,0.2,30.5
CA-2017-456349,7/27/2019,8/3/2019,Standard Class,ID-50437,Corporate,United States,Houston,Texas,East,Technology,Phones,781.76,2,0.2,-30.22
CA-2016-857311,2/13/2016,2/20/2016,Same Day,ID-21829,Home Office,United States,Chicago,New York,West,Technology,Chairs,523.46,6,0.1,138.55
CA-2019-852689,4/14/2017,4/17/2017,Second Class,ID-59005,Corporate,United States,Houston,Texas,East,Furniture,Chairs,847.03,9,0,85.21
CA-2019-144339,11/17/2016,11/20/2016,First Class,ID-13177,Consumer,United States,Los Angeles,California,Central,Technology,Chairs,814.87,7,0.3,-27.11
CA-2018-189041,6/5/2016,6/6/2016,Same Day,ID-12641,Consumer,United States,Phoenix,Illinois,East,Furniture,Tables,794.69,4,0.2,135.99
CA-2019-637243,2/17/2016,2/20/2016,First Class,ID-70149,Consumer,United States,New York,New York,South,Office Supplies,Binders,435.24,4,0.3,37.9
CA-2019-398239,12/10/2019,12/15/2019,Second Class,ID-60123,Consumer,United States,Houston,Florida,Central,Technology,Chairs,457.75,10,0,26.98
CA-2017-568802,1/27/2018,1/31/2018,Standard Class,ID-94255,Corporate,United States,Chicago,Texas,West,Furniture,Tables,177.56,8,0.1,-10.62
CA-2019-746435,8/27/2018,9/1/2018,Second Class,ID-17724,Corporate,United States,Chicago,Florida,Central,Technology,Binders,835.98,1,0.2,117.44
CA-2019-105842,7/3/2017,7/9/2017,Second Class,ID-83716,Corporate,United States,Phoenix,Florida,Central,Technology,Phones,328.62,8,0,88.23
CA-2019-833222,6/7/2016,6/11/2016,Second Class,ID-11785,Consumer,United States,Phoenix,California,East,Furniture,Accessories,871.05,2,0,221.42
CA-2019-279015,7/6/2019,7/13/2019,Same Day,ID-28332,Home Office,United States,Phoenix,Florida,South,Furniture,Binders,126.41,5,0.2,11.02
CA-2018-691198,8/24/2019,8/26/2019,Second Class,ID-48036,Home Office,United States,Los Angeles,Illinois,Central,Technology,Tables,258.73,8,0.1,63.91
CA-2017-272216,12/9/2018,12/15/2018,Same Day,ID-11287,Corporate,United States,Houston,Texas,East,Office Supplies,Chairs,993.38,1,0.2,143.51
CA-2017-827759,7/11/2016,7/16/2016,Same Day,ID-53389,Consumer,United States,New York,Illinois,South,Technology,Phones,76.1,9,0.1,2.6
CA-2016-301998,7/16/2017,7/19/2017,Same Day,ID-86607,Home Office,United States,Chicago,New York,South,Office Supplies,Tables,545.61,4,0,74.78
CA-2016-866150,3/19/2017,3/22/2017,Second Class,ID-44463,Home Office,United States,New York,Texas,South,Office Supplies,Tables,774.26,10,0.2,177.56
CA-2019-319473,12/10/2016,12/11/2016,Second Class,ID-38369,Consumer,United States,Phoenix,Texas,East,Furniture,Accessories,875.87,6,0,226.31
CA-2016-243628,11/13/2018,11/20/2018,Same Day,ID-65758,Home Office,United States,Houston,New York,Central,Technology,Chairs,248.37,7,0.3,36.44
CA-2019-472235,9/30/2017,10/7/2017,First Class,ID-79558,Consumer,United States,Phoenix,Texas,East,Technology,Binders,714.23,7,0.3,48.01
CA-2018-818660,9/3/2016,9/8/2016,Same Day,ID-95471,Corporate,United States,Los Angeles,California,Central,Office Supplies,Binders,731.21,4,0.1,34.87
CA-2017-883945,1/22/2016,1/24/2016,Same Day,ID-57315,Home Office,United States,Los Angeles,California,Central,Office Supplies,Chairs,911.93,5,0,130.14
CA-2016-778657,7/17/2017,7/23/2017,Same Day,ID-62205,Consumer,United States,Chicago,New York,West,Technology,Chairs,864.55,8,0.3,58.17
CA-2019-886364,8/19/2019,8/26/2019,Standard Class,ID-15006,Corporate,United States,New York,Illinois,East,Technology,Phones,872.2,3,0,59.16
CA-2016-158770,6/27/2018,7/3/2018,Standard Class,ID-51187,Consumer,United States,Phoenix,New York,East,Technology,Tables,740.08,6,0.2,153.4
CA-2017-715354,1/20/2018,1/25/2018,Standard Class,ID-97096,Corporate,United States,Houston,California,West,Furniture,Tables,156.04,5,0,-4.83
CA-2016-388909,5/31/2019,6/2/2019,Same Day,ID-32671,Home Office,United States,New York,New York,Central,Technology,Binders,126.54,8,0,16
CA-2019-192444,8/26/2016,8/27/2016,Second Class,ID-21326,Consumer,United States,Chicago,Illinois,West,Furniture,Chairs,225.35,6,0.3,-10.65
CA-2017-422733,10/26/2019,11/1/2019,Second Class,ID-27397,Corporate,United States,New York,Florida,Central,Furniture,Binders,149.02,6,0.3,-1
CA-2017-386050,2/12/2017,2/14/2017,First Class,ID-43994,Home Office,United States,Houston,New York,West,Office Supplies,Binders,582.91,6,0.3,94.58
CA-2017-138515,4/13/2019,4/17/2019,Second Class,ID-80510,Home Office,United States,Los Angeles,Florida,Central,Technology,Binders,215.37,9,0.2,-10.97
CA-2017-370756,3/22/2017,3/26/2017,First Class,ID-14121,Consumer,United States,Phoenix,Texas,South,Furniture,Accessories,590.95,6,0.3,67.56
CA-2016-438031,12/7/2019,12/8/2019,First Class,ID-11035,Consumer,United States,Houston,Florida,Central,Office Supplies,Chairs,195.24,6,0.2,-5.45
CA-2017-888576,2/14/2016,2/18/2016,Same Day,ID-87801,Home Office,United States,Houston,Florida,South,Furniture,Binders,726.14,10,0.2,54.04
CA-2019-414754,3/23/2016,3/25/2016,Standard Class,ID-65179,Corporate,United States,Chicago,Illinois,South,Technology,Chairs,172.39,3,0.2,35.12
CA-2017-695578,10/12/2016,10/14/2016,First Class,ID-17051,Consumer,United States,Chicago,Texas,Central,Office Supplies,Accessories,173.69,1,0.1,-3.1
CA-2017-415917,9/21/2017,9/22/2017,Second Class,ID-40957,Consumer,United States,Houston,California,East,Furniture,Tables,847.21,6,0,77.04
CA-2018-204766,8/22/2018,8/27/2018,Same Day,ID-37851,Corporate,United States,Houston,Florida,East,Furniture,Accessories,137.22,3,0.3,20.1
CA-2018-959613,10/13/2019,10/19/2019,Same Day,ID-88241,Corporate,United States,Phoenix,California,Central,Office Supplies,Tables,36.63,10,0.1,6.83
CA-2018-479878,11/27/2017,12/2/2017,Standard Class,ID-90028,Home Office,United States,Houston,California,East,Furniture,Accessories,196.09,4,0.2,11.63
CA-2018-502722,9/1/2019,9/3/2019,Same Day,ID-29758,Corporate,United States,Chicago,Florida,South,Furniture,Binders,958.93,7,0.1,-29.85
CA-2016-587506,6/18/2016,6/21/2016,Standard Class,ID-95966,Corporate,United States,New York,Texas,Central,Furniture,Tables,511.9,8,0,48.35
CA-2019-542978,4/21/2016,4/24/2016,Same Day,ID-43901,Home Office,United States,New York,Illinois,South,Technology,Binders,783.19,6,0.2,-34.67
CA-2017-544664,12/24/2018,12/31/2018,Same Day,ID-98436,Consumer,United States,Los Angeles,California,Central,Technology,Tables,265.26,9,0.3,13.73
CA-2019-395398,3/22/2016,3/23/2016,Same Day,ID-70325,Corporate,United States,New York,Illinois,Central,Office Supplies,Accessories,344.09,5,0,40.29
CA-2017-407484,12/31/2017,1/4/2018,Standard Class,ID-68559,Corporate,United States,Chicago,California,West,Office Supplies,Chairs,535.96,7,0.1,-14.43
CA-2016-232177,10/23/2016,10/29/2016,Same Day,ID-66505,Corporate,United States,Chicago,Florida,East,Technology,Tables,573.38,1,0,17.57
CA-2016-253878,6/1/2019,6/7/2019,Standard Class,ID-60058,Home Office,United States,New York,New York,Central,Office Supplies,Accessories,32.16,5,0,7.55
CA-2019-222080,1/27/2017,2/1/2017,First Class,ID-49741,Home Office,United States,Phoenix,Illinois,East,Technology,Chairs,380.49,8,0.1,69.96
CA-2019-388134,11/11/2019,11/18/2019,Second Class,ID-46287,Home Office,United States,New York,Illinois,South,Furniture,Binders,279.95,7,0.1,-23.31
CA-2019-789137,9/22/2016,9/25/2016,First Class,ID-70613,Home Office,United States,Chicago,California,East,Furniture,Chairs,711.92,4,0,102.91
CA-2019-716472,5/11/2018,5/17/2018,First Class,ID-80969,Corporate,United States,Houston,Illinois,West,Office Supplies,Binders,326.45,8,0.1,24.91
CA-2019-320869,12/26/2018,1/1/2019,Second Class,ID-98209,Corporate,United States,Chicago,Florida,West,Technology,Tables,968.05,8,0.2,-51.7
CA-2018-418801,8/20/2017,8/27/2017,First Class,ID-69178,Home Office,United States,Houston,California,East,Technology,Tables,175.07,6,0.3,8.11
CA-2016-887887,8/4/2017,8/9/2017,Same Day,ID-40765,Corporate,United States,Phoenix,Texas,South,Technology,Chairs,106.01,4,0.1,28.32
CA-2018-287299,11/21/2016,11/28/2016,Same Day,ID-82098,Corporate,United States,Chicago,Texas,South,Technology,Binders,326.21,6,0,54.05
CA-2018-626704,1/1/2019,1/6/2019,Same Day,ID-39504,Corporate,United States,Houston,Florida,Central,Office Supplies,Phones,924.67,3,0.3,9.94
CA-2018-899995,8/8/2018,8/14/2018,Second Class,ID-99568,Consumer,United States,Houston,Illinois,South,Office Supplies,Accessories,196.99,1,0.1,-7.9
CA-2016-728692,3/14/2019,3/20/2019,Same Day,ID-12992,Corporate,United States,Phoenix,Texas,East,Technology,Accessories,687.52,6,0,135.57
CA-2019-678874,11/13/2018,11/20/2018,Second Class,ID-31152,Corporate,United States,Chicago,Texas,East,Office Supplies,Phones,329.5,5,0,84.94
CA-2017-705659,8/2/2018,8/6/2018,Second Class,ID-99610,Home Office,United States,Houston,Texas,East,Office Supplies,Tables,644.97,10,0.2,128.39
CA-2017-356757,8/4/2018,8/10/2018,Standard Class,ID-10902,Home Office,United States,New York,Florida,South,Office Supplies,Chairs,785.21,5,0,146.3
CA-2016-559822,9/11/2018,9/18/2018,Standard Class,ID-48399,Corporate,United States,New York,New York,South,Technology,Tables,632.98,8,0.3,95.25
CA-2016-253075,6/21/2017,6/28/2017,Standard Class,ID-32145,Corporate,United States,Houston,New York,East,Furniture,Accessories,217.98,2,0.2,27.35
CA-2016-580501,12/23/2019,12/27/2019,Second Class,ID-44078,Corporate,United States,Chicago,Florida,Central,Office Supplies,Binders,572.55,10,0,117.1
CA-2017-647125,8/13/2017,8/14/2017,Second Class,ID-58608,Home Office,United States,Chicago,New York,Central,Technology,Phones,571.96,5,0.3,74.16
CA-2018-261943,11/24/2019,11/26/2019,Second Class,ID-89619,Corporate,United States,Houston,New York,East,Furniture,Phones,587.4,3,0,2.21
CA-2019-600143,6/20/2019,6/22/2019,First Class,ID-94390,Consumer,United States,Phoenix,Illinois,Central,Technology,Binders,384.2,8,0.1,85.86
CA-2019-283906,9/18/2018,9/22/2018,Standard Class,ID-97653,Consumer,United States,Chicago,Texas,Central,Furniture,Phones,158.59,10,0,25.37
CA-2018-623019,7/29/2018,8/3/2018,Standard Class,ID-78697,Consumer,United States,Los Angeles,New York,West,Office Supplies,Chairs,952.51,9,0,8.18
CA-2016-936677,4/24/2016,4/28/2016,Second Class,ID-42072,Corporate,United States,Los Angeles,Texas,East,Technology,Accessories,185.66,10,0.2,17.94
CA-2016-879207,1/24/2017,1/30/2017,Standard Class,ID-27373,Home Office,United States,Chicago,California,East,Furniture,Phones,589.82,10,0.3,35.39
CA-2016-434347,7/22/2019,7/23/2019,Second Class,ID-72691,Consumer,United States,Houston,California,South,Furniture,Chairs,546.95,4,0.3,7.65
CA-2016-709970,5/30/2018,6/6/2018,Standard Class,ID-68017,Home Office,United States,Los Angeles,Illinois,South,Furniture,Binders,757.01,10,0.2,58.77
CA-2017-444603,11/4/2018,11/8/2018,First Class,ID-94578,Corporate,United States,Chicago,Illinois,East,Office Supplies,Binders,681.06,9,0.2,81.93
CA-2016-893365,1/8/2017,1/12/2017,Standard Class,ID-51839,Home Office,United States,Houston,Florida,East,Furniture,Chairs,762.83,5,0,206.05
CA-2019-459065,7/30/2019,8/5/2019,Second Class,ID-35374,Consumer,United States,Los Angeles,Texas,Central,Technology,Binders,326.82,9,0.3,-13.46
CA-2018-739135,3/6/2017,3/11/2017,Second Class,ID-52436,Consumer,United States,Los Angeles,Florida,East,Furniture,Tables,665.96,6,0.3,75.24
CA-2019-917632,7/5/2017,7/7/2017,First Class,ID-71863,Corporate,United States,Chicago,Texas,Central,Office Supplies,Binders,830.94,6,0.3,13.5
CA-2019-899743,5/4/2018,5/5/2018,Same Day,ID-17249,Corporate,United States,Chicago,Texas,South,Office Supplies,Chairs,820.35,4,0.1,121.69
CA-2018-409116,2/3/2018,2/4/2018,First Class,ID-66033,Corporate,United States,Chicago,Illinois,East,Furniture,Tables,507.91,5,0,-35.67
CA-2017-441293,9/9/2018,9/15/2018,Same Day,ID-16029,Home Office,United States,Houston,Florida,East,Office Supplies,Tables,590.25,1,0,-45.78
CA-2018-389455,1/6/2019,1/9/2019,Same Day,ID-47255,Consumer,United States,Houston,Texas,West,Office Supplies,Accessories,826.07,3,0.2,85.67
CA-2016-559550,5/17/2017,5/20/2017,First Class,ID-82964,Home Office,United States,Chicago,California,East,Furniture,Binders,957.63,6,0.3,133.34
CA-2017-293084,10/19/2017,10/23/2017,Second Class,ID-70398,Corporate,United States,Chicago,Texas,Central,Office Supplies,Tables,750.17,1,0.1,-35.33
CA-2019-548088,3/22/2018,3/29/2018,Same Day,ID-16295,Home Office,United States,New York,Illinois,Central,Furniture,Tables,442.83,1,0.2,76.54
CA-2019-396376,3/23/2019,3/26/2019,Standard Class,ID-19902,Home Office,United States,New York,Illinois,West,Technology,Phones,800.61,2,0.3,80.71
CA-2017-888432,5/29/2016,6/5/2016,Same Day,ID-46289,Corporate,United States,Houston,Texas,Central,Furniture,Phones,651.36,6,0.3,50.65
CA-2019-122527,4/2/2018,4/7/2018,First Class,ID-10832,Home Office,United States,Houston,California,West,Furniture,Binders,432.88,5,0.1,52.11
CA-2018-658224,7/26/2018,8/1/2018,Second Class,ID-85292,Corporate,United States,Phoenix,Texas,East,Furniture,Phones,315.4,2,0,35.76
CA-2016-917326,9/17/2016,9/22/2016,First Class,ID-19078,Corporate,United States,Chicago,Texas,East,Furniture,Binders,171.66,5,0.1,42.41
CA-2017-909862,12/28/2017,12/29/2017,Second Class,ID-67624,Consumer,United States,Houston,California,South,Technology,Phones,386.61,8,0.3,16.15
CA-2017-908435,2/18/2018,2/23/2018,Standard Class,ID-22170,Consumer,United States,Phoenix,Illinois,West,Furniture,Phones,129.15,8,0.2,20.65
CA-2018-535293,1/26/2017,1/28/2017,Standard Class,ID-76441,Corporate,United States,Houston,New York,West,Office Supplies,Chairs,17.18,7,0.3,3.42
CA-2016-471910,1/8/2018,1/11/2018,Standard Class,ID-66904,Home Office,United States,Chicago,Texas,West,Technology,Accessories,877.18,1,0.2,134.63
CA-2018-147573,10/15/2016,10/22/2016,Second Class,ID-33246,Home Office,United States,New York,Texas,East,Furniture,Accessories,764.66,1,0.1,169.67
CA-2018-489759,6/18/2019,6/22/2019,Second Class,ID-64950,Consumer,United States,Los Angeles,Illinois,East,Technology,Phones,371.42,2,0.1,-29.42
CA-2017-420932,4/6/2018,4/12/2018,First Class,ID-44757,Home Office,United States,Chicago,California,West,Office Supplies,Chairs,889.93,1,0.1,212.59
CA-2016-665680,2/11/2018,2/18/2018,Second Class,ID-30731,Consumer,United States,New York,New York,East,Furniture,Accessories,988.31,2,0.3,59.34
CA-2019-997728,1/4/2019,1/8/2019,Second Class,ID-89071,Home Office,United States,New York,New York,South,Office Supplies,Binders,136.92,9,0.2,30.97
CA-2016-600998,10/6/2018,10/12/2018,Second Class,ID-26493,Consumer,United States,Phoenix,Texas,East,Furniture,Chairs,745.75,7,0.2,151.99
CA-2016-361912,4/8/2017,4/11/2017,Second Class,ID-96424,Corporate,United States,Chicago,Florida,Central,Furniture,Binders,427.8,3,0,85.21
CA-2019-762574,4/8/2016,4/15/2016,Second Class,ID-33877,Consumer,United States,Los Angeles,California,East,Furniture,Accessories,329.31,10,0.3,21.56
CA-2018-296868,7/11/2019,7/18/2019,Same Day,ID-69258,Consumer,United States,Houston,Illinois,Central,Technology,Accessories,126.64,5,0.2,3.54
CA-2017-367685,11/29/2017,12/6/2017,Same Day,ID-81945,Corporate,United States,New York,New York,Central,Furniture,Binders,432.25,1,0.1,-24.18
CA-2019-970399,8/15/2016,8/16/2016,First Class,ID-26554,Corporate,United States,Chicago,Florida,South,Technology,Chairs,966.63,9,0.1,51.35
CA-2017-248592,10/25/2019,10/27/2019,Standard Class,ID-36041,Home Office,United States,Chicago,Illinois,East,Technology,Tables,529.79,9,0.2,49.07
CA-2017-492662,11/21/2016,11/22/2016,Second Class,ID-93218,Home Office,United States,Phoenix,Texas,East,Technology,Tables,429.78,4,0.2,-27.66
CA-2019-410899,3/9/2018,3/14/2018,Same Day,ID-72461,Corporate,United States,Chicago,Texas,Central,Furniture,Chairs,258.82,9,0.2,-3.42
CA-2016-162099,4/20/2018,4/22/2018,Second Class,ID-73036,Consumer,United States,Los Angeles,Florida,East,Technology,Accessories,397.09,4,0.1,83.53
CA-2016-337298,7/19/2017,7/21/2017,Same Day,ID-26183,Home Office,United States,Phoenix,Texas,East,Office Supplies,Phones,675.52,6,0,104.5
CA-2018-649706,7/29/2016,8/5/2016,Same Day,ID-40432,Home Office,United States,Houston,New York,West,Technology,Tables,459.82,2,0.2,92
